instance;optimal;time;value;gap
10_ulysses_3.tsp;true;1.484;136.99527629589414;0.0
10_ulysses_6.tsp;true;0.545;55.119391243226886;0.0
10_ulysses_9.tsp;true;0.822;33.29189782877749;0.0
14_burma_3.tsp;true;1.881;93.38998725996821;0.0
14_burma_6.tsp;true;1.154;42.74062354260174;0.0
14_burma_9.tsp;true;2.631;20.762438566071065;0.0
22_ulysses_3.tsp;true;53.376;358.63682862251835;7.932765341416863e-5
